buy_order,sell_order,trade_type,price,quantity,timestamp
BUY-1763965650529-007014,SELL-1763965655399-004796,CRYPTO,1518.42,1,2026-01-20 12:12:12.511967
BUY-1763965650528-006459,SELL-1763965655399-004796,CRYPTO,1518.42,6,2026-01-20 12:12:12.511971
BUY-1763965650528-006128,SELL-1763965655399-004796,CRYPTO,1518.42,5,2026-01-20 12:12:12.511976
BUY-1763965650525-003918,SELL-1763965655399-004796,CRYPTO,1518.42,5,2026-01-20 12:12:12.511980
BUY-1763965650525-004141,SELL-1763965655399-004796,CRYPTO,1518.42,7,2026-01-20 12:12:12.511984
BUY-1763965650525-003942,SELL-1763965655394-002270,FOREX,3.89,88,2026-01-20 12:12:12.511994
BUY-1763965650529-006945,SELL-1763965655394-002270,FOREX,3.89,224,2026-01-20 12:12:12.511999
BUY-1763965650524-003676,SELL-1763965655398-004484,EQUITY,395.81,145,2026-01-20 12:12:12.512007
BUY-1763965650522-001953,SELL-1763965655398-004484,EQUITY,395.81,19,2026-01-20 12:12:12.512012
BUY-1763965650529-006945,SELL-1763965655399-004790,FOREX,2.22,146,2026-01-20 12:12:12.512021
BUY-1763965650522-001953,SELL-1763965655395-002554,EQUITY,94.74,162,2026-01-20 12:12:12.512030
BUY-1763965650523-002889,SELL-1763965655395-002554,EQUITY,94.74,96,2026-01-20 12:12:12.512035
BUY-1763965650528-006225,SELL-1763965655395-002554,EQUITY,94.74,120,2026-01-20 12:12:12.512039
BUY-1763965650522-002209,SELL-1763965655395-002554,EQUITY,94.74,137,2026-01-20 12:12:12.512044
BUY-1763965650529-007424,SELL-1763965655395-002554,EQUITY,94.74,48,2026-01-20 12:12:12.512051
BUY-1763965650525-004141,SELL-1763965655395-002564,CRYPTO,3795.59,2,2026-01-20 12:12:12.512060
BUY-1763965650528-006618,SELL-1763965655395-002564,CRYPTO,3795.59,8,2026-01-20 12:12:12.512064
BUY-1763965650526-004545,SELL-1763965655395-002564,CRYPTO,3795.59,2,2026-01-20 12:12:12.512069
BUY-1763965650529-007424,SELL-1763965655396-003271,EQUITY,460.36,105,2026-01-20 12:12:12.512078
BUY-1763965650528-006230,SELL-1763965655396-003271,EQUITY,460.36,32,2026-01-20 12:12:12.512083
BUY-1763965650529-006945,SELL-1763965655399-004533,FOREX,5.74,528,2026-01-20 12:12:12.512092
BUY-1763965650520-000661,SELL-1763965655399-004533,FOREX,5.74,129,2026-01-20 12:12:12.512098
BUY-1763965650528-006230,SELL-1763965655395-002651,EQUITY,220.57,163,2026-01-20 12:12:12.512107
BUY-1763965650525-004021,SELL-1763965655395-002651,EQUITY,220.57,17,2026-01-20 12:12:12.512111
BUY-1763965650529-006923,SELL-1763965655395-002651,EQUITY,220.57,125,2026-01-20 12:12:12.512115
BUY-1763965650526-004545,SELL-1763965655393-001902,CRYPTO,2225.71,6,2026-01-20 12:12:12.512124
BUY-1763965650528-006001,SELL-1763965655393-001902,CRYPTO,2225.71,2,2026-01-20 12:12:12.512130
BUY-1763965650529-007340,SELL-1763965655393-001902,CRYPTO,2225.71,2,2026-01-20 12:12:12.512136
BUY-1763965650529-007044,SELL-1763965655393-001902,CRYPTO,2225.71,2,2026-01-20 12:12:12.512142
BUY-1763965650529-007044,SELL-1763965655397-003623,CRYPTO,3668.13,2,2026-01-20 12:12:12.512152
BUY-1763965650529-007132,SELL-1763965655397-003623,CRYPTO,3668.13,1,2026-01-20 12:12:12.512158
BUY-1763965650520-000661,SELL-1763965655399-004811,FOREX,4.39,561,2026-01-20 12:12:12.512169
BUY-1763965650529-006923,SELL-1763965655399-004922,EQUITY,439.58,78,2026-01-20 12:12:12.512178
BUY-1763965650522-001828,SELL-1763965655399-004922,EQUITY,439.58,57,2026-01-20 12:12:12.512182
BUY-1763965650520-000661,SELL-1763965655394-001954,FOREX,8.69,12,2026-01-20 12:12:12.512191
BUY-1763965650528-006567,SELL-1763965655394-001954,FOREX,8.69,312,2026-01-20 12:12:12.512196
BUY-1763965650528-006567,SELL-1763965655397-003578,FOREX,9.35,669,2026-01-20 12:12:12.512205
BUY-1763965650528-005995,SELL-1763965655397-003578,FOREX,9.35,128,2026-01-20 12:12:12.512210
BUY-1763965650523-002897,SELL-1763965655397-003575,CRYPTO,1739.82,1,2026-01-20 12:12:12.512219
BUY-1763965650519-000541,SELL-1763965655397-003575,CRYPTO,1739.82,4,2026-01-20 12:12:12.512223
BUY-1763965650522-001828,SELL-1763965655395-002930,EQUITY,76.83,102,2026-01-20 12:12:12.512232
BUY-1763965650521-001100,SELL-1763965655395-002930,EQUITY,76.83,19,2026-01-20 12:12:12.512237
BUY-1763965650521-001184,SELL-1763965655395-002930,EQUITY,76.83,171,2026-01-20 12:12:12.512242
BUY-1763965650521-001352,SELL-1763965655395-002930,EQUITY,76.83,106,2026-01-20 12:12:12.512246
BUY-1763965650527-005315,SELL-1763965655395-002930,EQUITY,76.83,134,2026-01-20 12:12:12.512251
BUY-1763965650528-005995,SELL-1763965655398-004374,FOREX,3.21,268,2026-01-20 12:12:12.512260
BUY-1763965650527-005386,SELL-1763965655398-004374,FOREX,3.21,56,2026-01-20 12:12:12.512265
BUY-1763965650528-006308,SELL-1763965655398-004374,FOREX,3.21,79,2026-01-20 12:12:12.512269
BUY-1763965650519-000541,SELL-1763965655393-001751,CRYPTO,134.81,5,2026-01-20 12:12:12.512278
BUY-1763965650525-003810,SELL-1763965655393-001751,CRYPTO,134.81,3,2026-01-20 12:12:12.512283
BUY-1763965650523-002825,SELL-1763965655393-001751,CRYPTO,134.81,1,2026-01-20 12:12:12.512288
BUY-1763965650528-006236,SELL-1763965655393-001751,CRYPTO,134.81,5,2026-01-20 12:12:12.512292
BUY-1763965650525-004363,SELL-1763965655393-001751,CRYPTO,134.81,7,2026-01-20 12:12:12.512296
BUY-1763965650529-007357,SELL-1763965655393-001751,CRYPTO,134.81,6,2026-01-20 12:12:12.512301
BUY-1763965650520-000989,SELL-1763965655393-001751,CRYPTO,134.81,3,2026-01-20 12:12:12.512306
BUY-1763965650523-002808,SELL-1763965655393-001751,CRYPTO,134.81,7,2026-01-20 12:12:12.512311
BUY-1763965650523-002804,SELL-1763965655393-001751,CRYPTO,134.81,5,2026-01-20 12:12:12.512315
BUY-1763965650526-005054,SELL-1763965655393-001751,CRYPTO,134.81,10,2026-01-20 12:12:12.512319
BUY-1763965650527-005597,SELL-1763965655393-001751,CRYPTO,134.81,9,2026-01-20 12:12:12.512324
BUY-1763965650526-004402,SELL-1763965655393-001751,CRYPTO,134.81,5,2026-01-20 12:12:12.512328
BUY-1763965650522-001736,SELL-1763965655393-001751,CRYPTO,134.81,7,2026-01-20 12:12:12.512332
BUY-1763965650527-005552,SELL-1763965655393-001751,CRYPTO,134.81,2,2026-01-20 12:12:12.512336
BUY-1763965650521-001346,SELL-1763965655393-001751,CRYPTO,134.81,1,2026-01-20 12:12:12.512341
BUY-1763965650529-007448,SELL-1763965655393-001751,CRYPTO,134.81,6,2026-01-20 12:12:12.512345
BUY-1763965650526-004550,SELL-1763965655393-001751,CRYPTO,134.81,3,2026-01-20 12:12:12.512350
BUY-1763965650522-001805,SELL-1763965655393-001751,CRYPTO,134.81,1,2026-01-20 12:12:12.512354
BUY-1763965650520-000637,SELL-1763965655393-001751,CRYPTO,134.81,7,2026-01-20 12:12:12.512358
BUY-1763965650529-007221,SELL-1763965655393-001751,CRYPTO,134.81,1,2026-01-20 12:12:12.512362
BUY-1763965650529-006941,SELL-1763965655393-001751,CRYPTO,134.81,6,2026-01-20 12:12:12.512366
BUY-1763965650522-001719,SELL-1763965655393-001751,CRYPTO,134.81,2,2026-01-20 12:12:12.512370
BUY-1763965650528-006388,SELL-1763965655393-001751,CRYPTO,134.81,2,2026-01-20 12:12:12.512374
BUY-1763965650526-004853,SELL-1763965655393-001751,CRYPTO,134.81,11,2026-01-20 12:12:12.512378
BUY-1763965650524-003278,SELL-1763965655393-001751,CRYPTO,134.81,8,2026-01-20 12:12:12.512383
BUY-1763965650528-005914,SELL-1763965655393-001751,CRYPTO,134.81,7,2026-01-20 12:12:12.512388
BUY-1763965650521-001584,SELL-1763965655393-001751,CRYPTO,134.81,10,2026-01-20 12:12:12.512392
BUY-1763965650522-001772,SELL-1763965655393-001751,CRYPTO,134.81,4,2026-01-20 12:12:12.512396
BUY-1763965650521-001434,SELL-1763965655393-001751,CRYPTO,134.81,3,2026-01-20 12:12:12.512400
BUY-1763965650524-003163,SELL-1763965655393-001751,CRYPTO,134.81,11,2026-01-20 12:12:12.512405
BUY-1763965650528-006602,SELL-1763965655393-001751,CRYPTO,134.81,9,2026-01-20 12:12:12.512410
BUY-1763965650527-005088,SELL-1763965655393-001751,CRYPTO,134.81,7,2026-01-20 12:12:12.512414
BUY-1763965650524-003360,SELL-1763965655393-001751,CRYPTO,134.81,1,2026-01-20 12:12:12.512418
BUY-1763965650525-004353,SELL-1763965655393-001751,CRYPTO,134.81,9,2026-01-20 12:12:12.512423
BUY-1763965650527-005315,SELL-1763965655390-000151,EQUITY,250.0,16,2026-01-20 12:12:12.512434
BUY-1763965650527-005315,SELL-1763965655392-001082,EQUITY,353.56,3,2026-01-20 12:12:12.512443
BUY-1763965650529-007290,SELL-1763965655392-001082,EQUITY,353.56,100,2026-01-20 12:12:12.512448
BUY-1763965650525-004253,SELL-1763965655392-001082,EQUITY,353.56,113,2026-01-20 12:12:12.512452
BUY-1763965650528-006367,SELL-1763965655395-002928,CRYPTO,375.85,6,2026-01-20 12:12:12.512461
BUY-1763965650527-005574,SELL-1763965655395-002928,CRYPTO,375.85,4,2026-01-20 12:12:12.512466
BUY-1763965650523-002635,SELL-1763965655395-002928,CRYPTO,375.85,8,2026-01-20 12:12:12.512470
BUY-1763965650527-005392,SELL-1763965655395-002928,CRYPTO,375.85,1,2026-01-20 12:12:12.512474
BUY-1763965650529-006755,SELL-1763965655395-002928,CRYPTO,375.85,9,2026-01-20 12:12:12.512479
BUY-1763965650528-006464,SELL-1763965655395-002928,CRYPTO,375.85,3,2026-01-20 12:12:12.512483
BUY-1763965650528-006464,SELL-1763965655390-000086,CRYPTO,1500.0,4,2026-01-20 12:12:12.512502
BUY-1763965650528-006430,SELL-1763965655390-000086,CRYPTO,1500.0,9,2026-01-20 12:12:12.512507
BUY-1763965650522-001684,SELL-1763965655390-000086,CRYPTO,1500.0,10,2026-01-20 12:12:12.512511
BUY-1763965650525-004072,SELL-1763965655390-000086,CRYPTO,1500.0,3,2026-01-20 12:12:12.512515
BUY-1763965650524-003033,SELL-1763965655390-000086,CRYPTO,1500.0,5,2026-01-20 12:12:12.512519
BUY-1763965650522-001966,SELL-1763965655398-004273,CRYPTO,2814.43,6,2026-01-20 12:12:12.512530
BUY-1763965650528-006308,SELL-1763965655397-003840,FOREX,3.59,281,2026-01-20 12:12:12.512544
BUY-1763965650528-006308,SELL-1763965655392-001305,FOREX,2.38,174,2026-01-20 12:12:12.512553
BUY-1763965650525-004253,SELL-1763965655396-003259,EQUITY,203.75,26,2026-01-20 12:12:12.512561
BUY-1763965650525-004253,SELL-1763965655395-002647,EQUITY,115.39,30,2026-01-20 12:12:12.512571
BUY-1763965650527-005578,SELL-1763965655395-002647,EQUITY,115.39,33,2026-01-20 12:12:12.512577
BUY-1763965650528-006304,SELL-1763965655395-002647,EQUITY,115.39,91,2026-01-20 12:12:12.512581
BUY-1763965650526-004954,SELL-1763965655395-002647,EQUITY,115.39,8,2026-01-20 12:12:12.512586
BUY-1763965650527-005629,SELL-1763965655395-002647,EQUITY,115.39,127,2026-01-20 12:12:12.512591
BUY-1763965650528-006308,SELL-1763965655390-000045,FOREX,1.5,57,2026-01-20 12:12:12.512602
BUY-1763965650529-007329,SELL-1763965655390-000045,FOREX,1.5,46,2026-01-20 12:12:12.512605
BUY-1763965650524-003474,SELL-1763965655397-003878,CRYPTO,4506.74,4,2026-01-20 12:12:12.512611
BUY-1763965650520-000739,SELL-1763965655397-003878,CRYPTO,4506.74,2,2026-01-20 12:12:12.512615
BUY-1763965650529-007329,SELL-1763965655394-001991,FOREX,2.76,530,2026-01-20 12:12:12.512620
BUY-1763965650527-005629,SELL-1763965655395-002927,EQUITY,352.82,11,2026-01-20 12:12:12.512626
BUY-1763965650522-001849,SELL-1763965655395-002927,EQUITY,352.82,35,2026-01-20 12:12:12.512629
BUY-1763965650524-003381,SELL-1763965655395-002927,EQUITY,352.82,53,2026-01-20 12:12:12.512632
BUY-1763965650529-007108,SELL-1763965655395-002927,EQUITY,352.82,103,2026-01-20 12:12:12.512635
BUY-1763965650529-007108,SELL-1763965655396-003249,EQUITY,90.56,4,2026-01-20 12:12:12.512641
BUY-1763965650525-003822,SELL-1763965655396-003249,EQUITY,90.56,102,2026-01-20 12:12:12.512643
BUY-1763965650529-007039,SELL-1763965655396-003249,EQUITY,90.56,213,2026-01-20 12:12:12.512646
BUY-1763965650522-001622,SELL-1763965655396-003249,EQUITY,90.56,103,2026-01-20 12:12:12.512649
BUY-1763965650529-006854,SELL-1763965655396-003249,EQUITY,90.56,10,2026-01-20 12:12:12.512652
BUY-1763965650529-007329,SELL-1763965655392-001289,FOREX,8.38,213,2026-01-20 12:12:12.512657
BUY-1763965650527-005132,SELL-1763965655392-001289,FOREX,8.38,334,2026-01-20 12:12:12.512661
BUY-1763965650527-005132,SELL-1763965655395-002676,FOREX,3.33,78,2026-01-20 12:12:12.512666
BUY-1763965650522-001881,SELL-1763965655395-002676,FOREX,3.33,178,2026-01-20 12:12:12.512669
BUY-1763965650526-004625,SELL-1763965655395-002676,FOREX,3.33,346,2026-01-20 12:12:12.512673
BUY-1763965650524-003420,SELL-1763965655395-002676,FOREX,3.33,171,2026-01-20 12:12:12.512676
BUY-1763965650527-005348,SELL-1763965655395-002676,FOREX,3.33,139,2026-01-20 12:12:12.512679
BUY-1763965650520-000739,SELL-1763965655392-001183,CRYPTO,281.2,5,2026-01-20 12:12:12.512684
BUY-1763965650526-004965,SELL-1763965655392-001183,CRYPTO,281.2,9,2026-01-20 12:12:12.512687
BUY-1763965650527-005339,SELL-1763965655392-001183,CRYPTO,281.2,8,2026-01-20 12:12:12.512690
BUY-1763965650527-005245,SELL-1763965655392-001183,CRYPTO,281.2,9,2026-01-20 12:12:12.512693
BUY-1763965650525-004164,SELL-1763965655392-001183,CRYPTO,281.2,2,2026-01-20 12:12:12.512695
BUY-1763965650528-005823,SELL-1763965655392-001183,CRYPTO,281.2,3,2026-01-20 12:12:12.512698
BUY-1763965650524-003261,SELL-1763965655392-001183,CRYPTO,281.2,12,2026-01-20 12:12:12.512701
BUY-1763965650524-003457,SELL-1763965655392-001183,CRYPTO,281.2,5,2026-01-20 12:12:12.512704
BUY-1763965650522-001722,SELL-1763965655392-001183,CRYPTO,281.2,3,2026-01-20 12:12:12.512707
BUY-1763965650524-003556,SELL-1763965655392-001183,CRYPTO,281.2,6,2026-01-20 12:12:12.512709
BUY-1763965650520-000983,SELL-1763965655392-001183,CRYPTO,281.2,12,2026-01-20 12:12:12.512712
BUY-1763965650527-005423,SELL-1763965655392-001183,CRYPTO,281.2,7,2026-01-20 12:12:12.512715
BUY-1763965650520-000724,SELL-1763965655392-001183,CRYPTO,281.2,3,2026-01-20 12:12:12.512717
BUY-1763965650527-005537,SELL-1763965655392-001183,CRYPTO,281.2,8,2026-01-20 12:12:12.512720
BUY-1763965650525-004035,SELL-1763965655392-001183,CRYPTO,281.2,1,2026-01-20 12:12:12.512723
BUY-1763965650519-000548,SELL-1763965655392-001183,CRYPTO,281.2,3,2026-01-20 12:12:12.512725
BUY-1763965650529-006854,SELL-1763965655397-003560,EQUITY,190.62,142,2026-01-20 12:12:12.512731
BUY-1763965650521-001420,SELL-1763965655397-003560,EQUITY,190.62,63,2026-01-20 12:12:12.512735
BUY-1763965650519-000530,SELL-1763965655397-003560,EQUITY,190.62,130,2026-01-20 12:12:12.512738
BUY-1763965650525-004007,SELL-1763965655397-003560,EQUITY,190.62,64,2026-01-20 12:12:12.512741
BUY-1763965650527-005278,SELL-1763965655397-003560,EQUITY,190.62,95,2026-01-20 12:12:12.512745
BUY-1763965650527-005348,SELL-1763965655396-003330,FOREX,6.43,51,2026-01-20 12:12:12.512758
BUY-1763965650527-005278,SELL-1763965655396-003186,EQUITY,163.24,91,2026-01-20 12:12:12.512763
BUY-1763965650524-003598,SELL-1763965655396-003186,EQUITY,163.24,30,2026-01-20 12:12:12.512766
BUY-1763965650528-006194,SELL-1763965655396-003186,EQUITY,163.24,192,2026-01-20 12:12:12.512769
BUY-1763965650528-006194,SELL-1763965655394-002363,EQUITY,480.22,12,2026-01-20 12:12:12.512774
BUY-1763965650527-005659,SELL-1763965655393-001680,EQUITY,317.07,12,2026-01-20 12:12:12.512780
BUY-1763965650527-005348,SELL-1763965655396-003240,FOREX,5.52,209,2026-01-20 12:12:12.512786
BUY-1763965650522-001757,SELL-1763965655396-003240,FOREX,5.52,363,2026-01-20 12:12:12.512790
BUY-1763965650527-005659,SELL-1763965655398-004276,EQUITY,142.28,85,2026-01-20 12:12:12.512795
BUY-1763965650521-001456,SELL-1763965655398-004276,EQUITY,142.28,186,2026-01-20 12:12:12.512798
BUY-1763965650526-004841,SELL-1763965655398-004276,EQUITY,142.28,102,2026-01-20 12:12:12.512801
BUY-1763965650526-004841,SELL-1763965655394-002363,EQUITY,480.22,10,2026-01-20 12:12:12.512803
BUY-1763965650527-005215,SELL-1763965655394-001989,EQUITY,239.59,103,2026-01-20 12:12:12.512809
BUY-1763965650526-005007,SELL-1763965655394-001989,EQUITY,239.59,154,2026-01-20 12:12:12.512812
BUY-1763965650525-004095,SELL-1763965655399-004872,EQUITY,264.36,77,2026-01-20 12:12:12.512819
BUY-1763965650525-004095,SELL-1763965655392-001002,EQUITY,99.48,41,2026-01-20 12:12:12.512824
BUY-1763965650522-001757,SELL-1763965655392-001047,FOREX,7.07,478,2026-01-20 12:12:12.512830
BUY-1763965650522-002023,SELL-1763965655392-001047,FOREX,7.07,252,2026-01-20 12:12:12.512833
BUY-1763965650519-000548,SELL-1763965655391-000752,CRYPTO,1810.89,5,2026-01-20 12:12:12.512842
BUY-1763965650523-002304,SELL-1763965655391-000752,CRYPTO,1810.89,2,2026-01-20 12:12:12.512845
BUY-1763965650522-002023,SELL-1763965655395-002699,FOREX,8.48,226,2026-01-20 12:12:12.512850
BUY-1763965650529-007185,SELL-1763965655395-002699,FOREX,8.48,100,2026-01-20 12:12:12.512854
BUY-1763965650525-004095,SELL-1763965655393-001764,EQUITY,255.81,56,2026-01-20 12:12:12.512859
BUY-1763965650523-002343,SELL-1763965655393-001764,EQUITY,255.81,25,2026-01-20 12:12:12.512862
BUY-1763965650529-007185,SELL-1763965655390-000019,FOREX,2.0,18,2026-01-20 12:12:12.512871
BUY-1763965650523-002343,SELL-1763965655395-002708,EQUITY,254.02,142,2026-01-20 12:12:12.512877
BUY-1763965650528-006622,SELL-1763965655395-002708,EQUITY,254.02,119,2026-01-20 12:12:12.512880
BUY-1763965650528-006622,SELL-1763965655397-003651,EQUITY,264.61,76,2026-01-20 12:12:12.512885
BUY-1763965650525-003957,SELL-1763965655397-003651,EQUITY,264.61,28,2026-01-20 12:12:12.512889
BUY-1763965650524-003330,SELL-1763965655397-003651,EQUITY,264.61,56,2026-01-20 12:12:12.512892
BUY-1763965650524-003330,SELL-1763965655399-004625,EQUITY,183.03,39,2026-01-20 12:12:12.512897
BUY-1763965650522-001618,SELL-1763965655399-004625,EQUITY,183.03,75,2026-01-20 12:12:12.512900
BUY-1763965650528-006000,SELL-1763965655399-004625,EQUITY,183.03,75,2026-01-20 12:12:12.512903
BUY-1763965650528-006000,SELL-1763965655392-001149,EQUITY,383.09,57,2026-01-20 12:12:12.512908
BUY-1763965650525-003802,SELL-1763965655392-001149,EQUITY,383.09,81,2026-01-20 12:12:12.512911
BUY-1763965650521-001324,SELL-1763965655392-001149,EQUITY,383.09,117,2026-01-20 12:12:12.512914
BUY-1763965650523-002304,SELL-1763965655394-002428,CRYPTO,3542.59,2,2026-01-20 12:12:12.512920
BUY-1763965650529-007185,SELL-1763965655398-004268,FOREX,9.38,299,2026-01-20 12:12:12.512930
BUY-1763965650529-007185,SELL-1763965655393-001842,FOREX,2.36,329,2026-01-20 12:12:12.512939
BUY-1763965650526-004756,SELL-1763965655393-001842,FOREX,2.36,99,2026-01-20 12:12:12.512943
BUY-1763965650526-004756,SELL-1763965655394-002254,FOREX,6.32,224,2026-01-20 12:12:12.512952
BUY-1763965650526-005048,SELL-1763965655394-002254,FOREX,6.32,340,2026-01-20 12:12:12.512955
BUY-1763965650526-005048,SELL-1763965655399-005022,FOREX,7.8,330,2026-01-20 12:12:12.512961
BUY-1763965650529-007095,SELL-1763965655399-005022,FOREX,7.8,242,2026-01-20 12:12:12.512966
BUY-1763965650529-007095,SELL-1763965655390-000052,FOREX,2.0,43,2026-01-20 12:12:12.512972
BUY-1763965650528-005872,SELL-1763965655391-000887,CRYPTO,1961.09,9,2026-01-20 12:12:12.512978
BUY-1763965650524-003483,SELL-1763965655391-000887,CRYPTO,1961.09,4,2026-01-20 12:12:12.512983
BUY-1763965650524-003483,SELL-1763965655398-004399,CRYPTO,3646.85,2,2026-01-20 12:12:12.512986
BUY-1763965650522-002169,SELL-1763965655398-004399,CRYPTO,3646.85,1,2026-01-20 12:12:12.512990
BUY-1763965650526-004872,SELL-1763965655398-004399,CRYPTO,3646.85,3,2026-01-20 12:12:12.512996
BUY-1763965650523-002296,SELL-1763965655398-004399,CRYPTO,3646.85,3,2026-01-20 12:12:12.512999
BUY-1763965650523-002296,SELL-1763965655394-002428,CRYPTO,3542.59,1,2026-01-20 12:12:12.513001
BUY-1763965650523-002296,SELL-1763965655393-001770,CRYPTO,3188.75,5,2026-01-20 12:12:12.513007
BUY-1763965650525-004186,SELL-1763965655393-001770,CRYPTO,3188.75,6,2026-01-20 12:12:12.513010
BUY-1763965650524-003086,SELL-1763965655393-001770,CRYPTO,3188.75,2,2026-01-20 12:12:12.513013
BUY-1763965650521-001324,SELL-1763965655396-003253,EQUITY,298.0,91,2026-01-20 12:12:12.513019
BUY-1763965650527-005608,SELL-1763965655396-003253,EQUITY,298.0,135,2026-01-20 12:12:12.513022
BUY-1763965650524-003086,SELL-1763965655395-002623,CRYPTO,4190.61,1,2026-01-20 12:12:12.513028
BUY-1763965650529-007095,SELL-1763965655392-001400,FOREX,1.52,275,2026-01-20 12:12:12.513033
BUY-1763965650529-007418,SELL-1763965655392-001400,FOREX,1.52,309,2026-01-20 12:12:12.513037
BUY-1763965650527-005608,SELL-1763965655398-004417,EQUITY,171.4,41,2026-01-20 12:12:12.513047
BUY-1763965650527-005608,SELL-1763965655394-002363,EQUITY,480.22,6,2026-01-20 12:12:12.513049
BUY-1763965650525-003817,SELL-1763965655394-002363,EQUITY,480.22,63,2026-01-20 12:12:12.513052
BUY-1763965650525-003817,SELL-1763965655391-000538,EQUITY,258.99,4,2026-01-20 12:12:12.513058
BUY-1763965650520-000952,SELL-1763965655391-000538,EQUITY,258.99,76,2026-01-20 12:12:12.513061
BUY-1763965650524-003018,SELL-1763965655391-000538,EQUITY,258.99,65,2026-01-20 12:12:12.513064
BUY-1763965650529-007418,SELL-1763965655395-002932,FOREX,6.84,53,2026-01-20 12:12:12.513070
BUY-1763965650529-007418,SELL-1763965655395-002672,FOREX,6.9,329,2026-01-20 12:12:12.513075
BUY-1763965650529-006912,SELL-1763965655395-002672,FOREX,6.9,313,2026-01-20 12:12:12.513079
